date,irradiance_kwh_m2,temperature_c,humidity_pct,wind_speed_ms,precipitation_mm
2025-06-14,6.6012,36.81,34.83,2.38,4.19
2025-06-15,5.5358,35.63,38.54,3.59,0.2
2025-06-16,4.3246,33.25,53.61,3.45,9.31
2025-06-17,5.0376,32.52,58.95,2.69,1.16
2025-06-18,5.0345,29.89,74.29,2.5,18.82
2025-06-19,5.3064,32.24,60.04,3.76,0.16
2025-06-20,3.881,33.21,58.38,3.65,0.74
2025-06-21,5.1286,34.39,51.18,3.35,0.11
2025-06-22,1.789,34.88,49.49,1.82,0.31
2025-06-23,4.9186,34.15,53.1,2.74,3.28
2025-06-24,4.1923,34.02,51.05,2.0,1.04
2025-06-25,3.1584,34.03,51.69,4.18,0.61
2025-06-26,5.7427,34.08,53.01,4.88,0.43
2025-06-27,5.6681,34.7,49.95,4.41,0.37
2025-06-28,4.0644,33.5,54.03,3.17,9.25
2025-06-29,1.0654,32.06,64.5,2.59,15.13
2025-06-30,3.133,27.98,87.23,3.32,43.59
2025-07-01,5.9393,30.61,65.92,2.98,2.1
2025-07-02,6.2762,31.8,64.87,3.26,2.66
2025-07-03,6.1399,32.16,64.38,3.83,0.31
2025-07-04,4.8161,31.73,68.34,2.97,3.54
2025-07-05,4.4196,32.46,64.19,2.43,0.24
2025-07-06,2.4782,31.16,70.86,2.41,15.02
2025-07-07,4.6781,32.05,67.35,1.73,0.83
2025-07-08,5.5697,31.84,69.82,1.97,12.04
2025-07-09,3.5969,30.84,71.74,2.47,7.32
2025-07-10,3.5647,28.07,84.64,3.23,21.92
2025-07-11,3.2191,30.23,71.62,1.69,1.85
2025-07-12,5.0126,31.18,68.06,1.96,3.31
2025-07-13,5.7362,29.16,76.68,2.32,11.04
2025-07-14,5.0623,28.8,81.26,5.55,5.73
2025-07-15,5.1941,29.0,81.5,7.27,2.63
2025-07-16,4.9795,28.18,78.12,4.17,8.45
2025-07-17,4.9553,28.82,78.18,3.35,5.63
2025-07-18,3.7954,28.83,76.98,6.47,3.55
2025-07-19,5.9426,29.38,76.54,5.43,0.36
2025-07-20,5.2896,31.04,70.69,3.36,0.2
2025-07-21,2.0645,30.02,72.1,2.59,0.53
2025-07-22,2.3566,29.39,79.71,1.96,1.53
2025-07-23,1.3956,29.87,82.6,2.37,19.98
2025-07-24,6.113,31.09,74.16,2.58,1.25
2025-07-25,5.9412,31.91,71.93,2.28,4.02
2025-07-26,6.3314,32.27,69.54,1.59,0.49
2025-07-27,6.162,31.35,69.97,3.07,0.0
2025-07-28,4.5554,29.46,77.1,1.28,2.38
2025-07-29,1.3714,28.56,85.44,1.9,11.6
2025-07-30,4.571,29.34,84.33,3.39,14.31
2025-07-31,2.2205,29.14,85.09,2.28,20.39
2025-08-01,4.8538,28.17,87.65,2.07,9.63
2025-08-02,5.1322,28.44,85.34,2.83,6.91
2025-08-03,4.7609,29.09,84.29,3.26,3.94
2025-08-04,2.0628,27.77,89.29,2.49,3.56
2025-08-05,1.8696,27.47,90.78,2.44,13.48
2025-08-06,4.927,28.81,82.71,1.67,3.56
2025-08-07,6.2885,29.66,79.32,3.12,1.46
2025-08-08,5.4804,30.12,77.16,2.53,4.56
2025-08-09,0.8652,27.81,88.79,1.76,5.37
2025-08-10,4.4383,29.01,84.47,1.1,3.54
2025-08-11,2.9146,26.79,92.23,2.24,8.24
2025-08-12,5.2346,28.85,82.85,2.15,0.94
2025-08-13,5.2068,29.76,80.55,1.76,3.05
2025-08-14,1.6855,27.13,91.58,2.23,6.77
2025-08-15,3.2203,28.36,85.54,1.82,8.11
2025-08-16,4.2235,29.14,81.54,2.05,1.36
2025-08-17,4.2341,29.56,83.06,2.44,3.76
2025-08-18,5.5234,29.4,82.93,3.36,3.24
2025-08-19,4.0978,29.23,83.06,2.59,4.59
2025-08-20,5.6395,28.84,83.05,3.53,7.0
2025-08-21,5.177,28.94,84.18,2.77,7.61
2025-08-22,3.81,29.3,84.22,1.63,4.22
2025-08-23,4.2394,28.99,85.85,2.72,6.43
2025-08-24,4.7155,28.32,86.38,3.93,7.14
2025-08-25,1.9884,26.72,92.17,4.79,15.76
