date,irradiance_kwh_m2,temperature_c,humidity_pct,wind_speed_ms,precipitation_mm
2025-03-01,5.1511,26.05,70.14,3.9,0.0
2025-03-02,4.8226,25.99,65.67,3.2,0.0
2025-03-03,4.3942,27.37,64.3,2.23,0.0
2025-03-04,5.7986,26.19,48.68,2.58,0.0
2025-03-05,5.9897,25.53,49.25,2.91,0.0
2025-03-06,6.3504,23.06,42.4,2.85,0.0
2025-03-07,6.4116,22.78,39.5,2.7,0.0
2025-03-08,5.4624,24.46,57.64,3.3,0.0
2025-03-09,5.3158,26.06,66.89,2.57,0.0
2025-03-10,5.4878,26.93,61.82,2.06,0.0
2025-03-11,5.766,26.76,59.67,3.81,0.0
2025-03-12,5.9722,27.98,59.3,3.41,0.0
2025-03-13,5.8694,28.98,57.75,4.07,0.0
2025-03-14,5.365,29.57,60.17,3.16,0.0
2025-03-15,5.2452,30.23,58.5,3.27,0.0
2025-03-16,5.6016,30.67,60.39,3.26,1.13
2025-03-17,4.446,29.16,67.08,3.44,6.02
2025-03-18,5.365,28.92,58.84,3.0,0.32
2025-03-19,5.4286,28.88,60.83,2.47,0.05
2025-03-20,3.4488,29.08,65.97,3.03,1.37
2025-03-21,3.6982,28.01,64.55,2.21,4.8
2025-03-22,2.0801,25.92,63.99,3.01,3.73
2025-03-23,3.9907,27.14,57.77,1.24,1.3
2025-03-24,5.652,26.97,50.91,1.99,0.0
2025-03-25,5.6016,27.55,49.71,2.33,0.02
2025-03-26,6.101,28.37,62.53,3.99,0.0
2025-03-27,6.3804,29.37,56.7,3.32,0.09
2025-03-28,6.4658,29.99,54.07,3.64,0.0
2025-03-29,6.0641,30.83,58.04,3.14,0.0
2025-03-30,5.3822,30.48,63.45,2.76,0.0
2025-03-31,4.9673,30.31,64.97,3.7,0.0
2025-04-01,5.5795,29.96,62.14,4.49,0.0
2025-04-02,5.5747,30.26,60.93,3.53,0.13
2025-04-03,5.5135,30.7,56.62,2.7,1.99
2025-04-04,3.8112,31.86,50.03,3.48,0.0
2025-04-05,5.8138,31.54,50.1,2.98,0.01
2025-04-06,5.6724,31.43,58.52,4.87,0.1
2025-04-07,5.6815,30.85,59.64,3.78,0.32
2025-04-08,5.7449,29.37,67.35,3.25,0.06
2025-04-09,6.3151,30.42,57.04,3.59,0.0
2025-04-10,5.9304,29.95,56.57,3.81,0.02
2025-04-11,6.1913,29.6,63.41,2.6,8.83
2025-04-12,5.5224,29.7,64.85,3.15,0.38
2025-04-13,6.0012,29.2,67.14,1.69,0.79
2025-04-14,4.9558,29.63,62.96,1.87,2.95
2025-04-15,6.2323,30.09,58.83,1.69,1.43
2025-04-16,4.8252,30.17,59.94,3.58,0.24
2025-04-17,5.021,30.36,65.34,3.89,8.81
2025-04-18,3.7231,29.29,72.63,3.07,10.26
2025-04-19,4.9457,30.31,70.7,2.7,3.03
2025-04-20,5.2063,31.57,69.0,3.92,0.56
2025-04-21,4.697,32.0,70.5,5.31,0.71
2025-04-22,5.4931,32.56,67.82,5.19,0.02
2025-04-23,6.7145,33.12,63.22,4.77,0.0
2025-04-24,6.0521,32.81,66.01,5.32,0.0
2025-04-25,5.7144,32.93,62.5,5.13,0.0
2025-04-26,6.378,32.57,63.26,6.15,0.49
2025-04-27,4.8463,32.27,57.99,3.95,1.71
2025-04-28,3.8393,30.87,61.16,1.58,9.46
2025-04-29,6.1123,29.3,65.75,1.81,8.81
2025-04-30,3.9478,29.53,64.91,1.54,1.68
2025-05-01,6.649,29.29,65.48,0.96,6.3
2025-05-02,6.8489,29.41,61.51,1.64,4.87
2025-05-03,6.4668,29.92,62.9,3.05,1.74
2025-05-04,5.4182,30.19,63.9,2.86,4.14
2025-05-05,6.4013,30.63,61.96,2.96,0.12
2025-05-06,4.9654,31.37,60.97,2.95,0.75
2025-05-07,6.5575,31.54,62.25,2.8,4.12
2025-05-08,6.2988,32.39,61.05,3.67,2.36
2025-05-09,6.2746,33.1,56.71,2.49,0.0
2025-05-10,6.4373,33.95,53.21,3.12,0.0
2025-05-11,6.0497,34.18,53.62,3.58,0.16
2025-05-12,5.2147,34.44,55.79,4.4,3.44
2025-05-13,5.4617,32.77,63.35,4.54,7.56
2025-05-14,6.0271,33.42,61.14,5.19,0.08
2025-05-15,5.1257,32.54,65.36,5.15,1.52
2025-05-16,5.4074,32.01,69.08,4.99,3.12
2025-05-17,5.537,31.32,68.86,4.73,5.1
2025-05-18,3.9504,30.82,71.17,4.23,5.58
2025-05-19,5.6782,31.18,70.85,4.01,7.07
2025-05-20,6.0403,31.12,73.35,4.57,6.4
2025-05-21,5.8606,30.94,76.19,4.78,29.57
2025-05-22,5.6945,29.64,73.18,1.86,8.84
2025-05-23,4.225,29.97,71.61,1.48,1.64
2025-05-24,4.5372,29.81,72.85,1.34,6.96
2025-05-25,4.4208,28.2,85.89,2.76,18.05
2025-05-26,2.8865,29.36,81.12,3.02,12.21
2025-05-27,3.7704,28.72,86.29,4.36,11.28
2025-05-28,4.6248,29.02,84.39,3.21,10.48
2025-05-29,2.5862,29.05,86.14,4.7,10.13
2025-05-30,4.6022,30.71,78.14,5.76,2.05
2025-05-31,3.7106,29.91,83.0,4.73,1.97
2025-06-01,6.1442,31.56,75.59,4.5,1.58
2025-06-02,6.4807,31.71,67.82,3.6,1.33
2025-06-03,5.4079,31.73,70.77,4.18,10.55
2025-06-04,3.7946,30.9,71.78,2.0,8.96
2025-06-05,5.0364,30.63,70.52,2.25,4.63
2025-06-06,4.9874,30.81,72.16,2.03,7.0
2025-06-07,6.5266,30.86,71.46,2.26,5.75
2025-06-08,6.1891,31.15,71.12,2.49,0.01
2025-06-09,6.0096,31.18,70.47,2.28,0.76
2025-06-10,5.5258,30.33,77.24,2.91,2.75
2025-06-11,3.9634,29.71,78.8,2.68,3.52
2025-06-12,4.458,30.63,74.5,2.89,2.14
2025-06-13,5.6455,30.84,73.7,3.29,0.87
2025-06-14,5.7967,31.02,73.33,3.54,2.59
2025-06-15,1.991,29.65,80.91,2.09,4.7
2025-06-16,3.0511,28.46,85.03,3.36,28.73
2025-06-17,1.5367,28.3,89.12,5.61,30.98
2025-06-18,1.2322,28.4,89.41,6.24,21.63
2025-06-19,1.7426,28.12,85.69,8.44,20.86
2025-06-20,0.8047,29.12,85.37,5.4,3.11
2025-06-21,3.0619,30.13,79.9,4.09,0.85
2025-06-22,2.5747,29.31,83.29,3.17,4.84
2025-06-23,4.847,28.78,89.07,2.92,8.71
2025-06-24,4.8377,29.29,86.59,3.17,8.1
2025-06-25,4.0565,29.18,86.43,4.83,6.02
2025-06-26,3.8726,28.89,88.19,4.81,17.04
2025-06-27,2.2015,29.23,85.0,4.5,14.29
2025-06-28,2.0599,28.57,86.42,4.28,11.99
2025-06-29,3.3007,29.26,84.54,1.4,15.64
2025-06-30,3.8537,28.3,90.02,3.09,7.04
2025-07-01,3.7831,29.01,85.68,3.7,5.02
2025-07-02,4.397,29.14,84.76,2.59,6.43
2025-07-03,3.3247,29.04,85.88,3.66,7.83
2025-07-04,1.9613,28.58,88.23,3.48,13.1
2025-07-05,2.6172,28.7,85.26,4.77,6.9
2025-07-06,0.7685,27.86,88.7,6.28,9.1
2025-07-07,2.4835,28.02,88.69,4.72,41.59
2025-07-08,1.3214,27.63,91.14,2.98,18.11
2025-07-09,1.8552,27.45,91.46,4.58,26.09
2025-07-10,2.7902,28.33,89.1,4.69,9.59
2025-07-11,4.5509,28.59,88.85,2.7,6.95
2025-07-12,5.057,28.87,89.2,2.27,2.92
2025-07-13,2.3933,28.98,87.91,2.09,24.32
2025-07-14,1.0186,28.1,90.44,3.23,32.99
2025-07-15,1.0632,28.48,89.38,6.19,18.05
2025-07-16,1.4736,28.35,91.61,3.88,8.74
2025-07-17,4.4148,28.33,89.19,2.92,2.13
2025-07-18,2.2349,28.77,87.64,3.18,3.97
2025-07-19,3.913,28.96,87.45,3.06,14.2
2025-07-20,4.5398,29.14,88.08,3.04,14.86
2025-07-21,5.1586,29.09,84.15,1.68,1.46
2025-07-22,4.8718,29.81,82.72,1.93,0.29
2025-07-23,5.8668,30.34,82.87,1.85,1.45
2025-07-24,4.6286,29.62,89.26,1.65,6.91
2025-07-25,2.2178,28.46,91.49,6.42,54.48
2025-07-26,1.6733,28.92,87.79,6.27,18.89
2025-07-27,4.6596,29.01,87.25,4.64,4.29
2025-07-28,1.603,29.06,88.31,3.9,25.1
2025-07-29,2.8394,28.09,90.42,3.73,29.66
2025-07-30,2.7091,28.35,88.55,3.74,26.45
2025-07-31,1.164,28.17,90.12,3.89,23.03
2025-08-01,3.9168,29.15,87.58,2.99,5.18
2025-08-02,4.8965,28.14,91.14,3.54,3.22
2025-08-03,4.9428,28.77,89.29,4.99,6.59
2025-08-04,2.5694,28.52,90.64,4.04,4.34
2025-08-05,4.0781,29.16,88.31,2.72,6.43
2025-08-06,1.867,28.25,91.3,3.39,2.95
2025-08-07,1.1762,28.3,90.88,2.83,8.88
2025-08-08,2.7454,26.71,95.66,3.36,48.51
2025-08-09,4.1033,28.27,87.8,3.79,5.34
2025-08-10,5.8903,28.58,87.84,3.44,6.21
2025-08-11,4.386,28.33,88.24,3.16,4.96
2025-08-12,5.2272,29.04,86.9,2.56,4.96
2025-08-13,2.208,27.85,90.38,2.84,10.23
2025-08-14,2.8416,28.17,89.65,3.67,8.22
2025-08-15,4.2612,28.19,89.33,3.12,5.33
2025-08-16,6.0151,28.58,87.14,2.55,4.11
2025-08-17,4.4069,27.88,90.34,3.1,4.59
2025-08-18,3.5734,28.04,90.14,5.12,8.49
2025-08-19,3.2602,27.56,90.38,5.17,16.23
2025-08-20,2.5394,27.83,91.23,4.13,11.59
2025-08-21,1.043,27.78,90.64,3.01,15.17
2025-08-22,1.3298,26.28,94.73,4.36,59.92
2025-08-23,1.8223,27.08,91.03,4.66,7.61
2025-08-24,2.5301,26.72,91.67,3.91,6.12
2025-08-25,4.5144,27.6,88.92,2.02,4.98
